id,season,week,home_team,away_team,season_type
401628427,2024,13,Arkansas,Louisiana Tech,regular
401628432,2024,13,Mississippi State,Missouri,regular
401643840,2024,13,Louisiana,Troy,regular
401640959,2024,13,Notre Dame,Army,regular
401628572,2024,13,Oregon State,Washington State,regular
401636931,2024,13,Houston,Baylor,regular
401643764,2024,13,Wyoming,Boise State,regular
401643842,2024,13,Texas State,Georgia State,regular
401643838,2024,13,Old Dominion,Marshall,regular
401628428,2024,13,Auburn,Texas A&M,regular
401628433,2024,13,Oklahoma,Alabama,regular
401636936,2024,13,Utah,Iowa State,regular
401628431,2024,13,LSU,Vanderbilt,regular
401636933,2024,13,Kansas State,Cincinnati,regular
401635615,2024,13,Duke,Virginia Tech,regular
401643763,2024,13,Nevada,Air Force,regular
401628561,2024,13,UCLA,USC,regular
401643765,2024,13,Fresno State,Colorado State,regular
401644775,2024,14,Akron,Toledo,regular
401644776,2024,14,Buffalo,Kent State,regular
401645376,2024,14,Tulane,Memphis,regular
401645379,2024,14,East Carolina,Navy,regular
401644691,2024,14,Bowling Green,Miami (OH),regular
401644777,2024,14,Ohio,Ball State,regular
401636938,2024,14,Colorado,Oklahoma State,regular
401628568,2024,14,Wisconsin,Minnesota,regular
401643769,2024,14,Boise State,Oregon State,regular
401628442,2024,14,Ole Miss,Mississippi State,regular
401643770,2024,14,Colorado State,Utah State,regular
401643843,2024,14,South Alabama,Texas State,regular
401640997,2024,14,Sam Houston,Liberty,regular
401635625,2024,14,San José State,Stanford,regular
401628439,2024,14,Georgia,Georgia Tech,regular
401628562,2024,14,Iowa,Nebraska,regular
401636939,2024,14,UCF,Utah,regular
401628444,2024,14,Clemson,South Carolina,regular
401628446,2024,14,Vanderbilt,Tennessee,regular
401628563,2024,14,Northwestern,Illinois,regular
401645378,2024,14,Army,UTSA,regular
401645381,2024,14,Temple,North Texas,regular
401636945,2024,14,Texas Tech,West Virginia,regular
401636941,2024,14,Baylor,Kansas,regular
401628440,2024,14,Kentucky,Louisville,regular
401635622,2024,14,Wake Forest,Duke,regular
401629038,2024,14,Massachusetts,UConn,regular
401628566,2024,14,Ohio State,Michigan,regular
401643848,2024,14,UL Monroe,Louisiana,regular
401644780,2024,14,Western Michigan,Eastern Michigan,regular
401645382,2024,14,Rice,South Florida,regular
401643849,2024,14,Troy,Southern Miss,regular
401643845,2024,14,Georgia State,Coastal Carolina,regular
401640988,2024,14,Florida International,Middle Tennessee,regular
401643847,2024,14,Arkansas State,Old Dominion,regular
401635620,2024,14,Boston College,Pittsburgh,regular
401635624,2024,14,North Carolina,NC State,regular
401628443,2024,14,Missouri,Arkansas,regular
401628567,2024,14,Michigan State,Rutgers,regular
401628570,2024,14,UCLA,Fresno State,regular
401628571,2024,14,USC,Notre Dame,regular
401635621,2024,14,SMU,California,regular
401645380,2024,14,Tulsa,Florida Atlantic,regular
401644779,2024,14,Northern Illinois,Central Michigan,regular
401645377,2024,14,Charlotte,UAB,regular
401636940,2024,14,Arizona,Arizona State,regular
401628437,2024,14,Alabama,Auburn,regular
401628565,2024,14,Penn State,Maryland,regular
401635623,2024,14,Syracuse,Miami,regular
401641031,2024,14,New Mexico State,UTEP,regular
401641014,2024,14,Louisiana Tech,Kennesaw State,regular
401641006,2024,14,Western Kentucky,Jacksonville State,regular
401643844,2024,14,Georgia Southern,App State,regular
401636943,2024,14,Cincinnati,TCU,regular
401643773,2024,14,Washington State,Wyoming,regular
401628564,2024,14,Indiana,Purdue,regular
401628441,2024,14,LSU,Oklahoma,regular
401628438,2024,14,Florida State,Florida,regular
401628445,2024,14,Texas A&M,Texas,regular
401636944,2024,14,Iowa State,Kansas State,regular
401628569,2024,14,Oregon,Washington,regular
401643772,2024,14,UNLV,Nevada,regular
401643846,2024,14,James Madison,Marshall,regular
401635640,2024,14,Virginia Tech,Virginia,regular
401636942,2024,14,BYU,Houston,regular
401643768,2024,14,San Diego State,Air Force,regular
401643771,2024,14,Hawai'i,New Mexico,regular
401673466,2024,15,Jacksonville State,Western Kentucky,regular
401673468,2024,15,Boise State,UNLV,regular
401673462,2024,15,Army,Tulane,regular
401673465,2024,15,Arizona State,Iowa State,regular
401673467,2024,15,Miami (OH),Ohio,regular
401673469,2024,15,Texas,Georgia,regular
401673470,2024,15,Louisiana,Marshall,regular
401673464,2024,15,Oregon,Penn State,regular
401673463,2024,15,SMU,Clemson,regular
401645383,2024,16,Army,Navy,regular
401756846,2025,1,Kansas State,Iowa State,regular
401760371,2025,1,UNLV,Idaho State,regular
401756847,2025,1,Kansas,Fresno State,regular
401757218,2025,1,Western Kentucky,Sam Houston,regular
401754516,2025,1,Hawai'i,Stanford,regular
401762522,2025,1,South Florida,Boise State,regular
401762790,2025,1,Bowling Green,Lafayette,regular
401752794,2025,1,Rutgers,Ohio,regular
401756848,2025,1,UCF,Jacksonville State,regular
401761588,2025,1,UL Monroe,St. Francis (PA),regular
401754373,2025,1,NC State,East Carolina,regular
401757219,2025,1,Delaware,Delaware State,regular
401762789,2025,1,Akron,Wyoming,regular
401754517,2025,1,Duke,Elon,regular
401752674,2025,1,Missouri,Central Arkansas,regular
401756876,2025,1,Oklahoma State,UT Martin,regular
401756852,2025,1,Houston,Stephen F. Austin,regular
401752793,2025,1,Minnesota,Buffalo,regular
401762430,2025,1,UAB,Alabama State,regular
401752796,2025,1,Cincinnati,Nebraska,regular
401762791,2025,1,Wisconsin,Miami (OH),regular
401760357,2025,1,San Diego State,Stony Brook,regular
401762432,2025,1,Army,Tarleton State,regular
401754374,2025,1,Wake Forest,Kennesaw State,regular
401752802,2025,1,Michigan State,Western Michigan,regular
401761589,2025,1,Charlotte,App State,regular
401766898,2025,1,Florida International,Bethune-Cookman,regular
401752795,2025,1,Illinois,Western Illinois,regular
401756854,2025,1,Kansas,Wagner,regular
401752667,2025,1,Baylor,Auburn,regular
401754375,2025,1,Colorado,Georgia Tech,regular
401757224,2025,1,Sam Houston,UNLV,regular
401760358,2025,1,San José State,Central Michigan,regular
401752801,2025,1,Purdue,Ball State,regular
401752797,2025,1,Maryland,Florida Atlantic,regular
401752676,2025,1,Tennessee,Syracuse,regular
401752803,2025,1,Tulane,Northwestern,regular
401754520,2025,1,Pittsburgh,Duquesne,regular
401752673,2025,1,Southern Miss,Mississippi State,regular
401762792,2025,1,Kent State,Merrimack,regular
401762434,2025,1,Navy,VMI,regular
401752677,2025,1,Ohio State,Texas,regular
401752670,2025,1,Kentucky,Toledo,regular
401756878,2025,1,West Virginia,Robert Morris,regular
401757167,2025,1,UConn,Central Connecticut,regular
401754518,2025,1,Boston College,Fordham,regular
401752806,2025,1,Indiana,Old Dominion,regular
401754519,2025,1,Louisville,Eastern Kentucky,regular
401752807,2025,1,Penn State,Nevada,regular
401762456,2025,1,Massachusetts,Temple,regular
401752669,2025,1,Georgia,Marshall,regular
401756853,2025,1,Iowa State,South Dakota,regular
401762793,2025,1,Northern Illinois,Holy Cross,regular
401760359,2025,1,Air Force,Bucknell,regular
401752665,2025,1,Florida State,Alabama,regular
401757220,2025,1,Liberty,Maine,regular
401752804,2025,1,Oregon,Montana State,regular
401752666,2025,1,Arkansas,Alabama A&M,regular
401762433,2025,1,Memphis,Chattanooga,regular
401752799,2025,1,Iowa,UAlbany,regular
401761590,2025,1,James Madison,Weber State,regular
401752675,2025,1,Oklahoma,Illinois State,regular
401754616,2025,1,Virginia,Coastal Carolina,regular
401752668,2025,1,Florida,Long Island University,regular
401752679,2025,1,Vanderbilt,Charleston Southern,regular
401756855,2025,1,Kansas State,North Dakota,regular
401761593,2025,1,South Alabama,Morgan State,regular
401757222,2025,1,Middle Tennessee,Austin Peay,regular
401761595,2025,1,Troy,Nicholls,regular
401761591,2025,1,Arkansas State,Southeast Missouri State,regular
401757226,2025,1,Western Kentucky,North Alabama,regular
401752678,2025,1,Texas A&M,UTSA,regular
401752798,2025,1,USC,Missouri State,regular
401756877,2025,1,Texas Tech,Arkansas-Pine Bluff,regular
401757225,2025,1,Utah State,UTEP,regular
401752808,2025,1,Michigan,New Mexico,regular
401757221,2025,1,Louisiana Tech,SE Louisiana,regular
401752671,2025,1,Clemson,LSU,regular
401752672,2025,1,Ole Miss,Georgia State,regular
401762457,2025,1,Tulsa,Abilene Christian,regular
401761594,2025,1,Texas State,Eastern Michigan,regular
401756851,2025,1,BYU,Portland State,regular
401762435,2025,1,North Texas,Lamar,regular
401761592,2025,1,Louisiana,Rice,regular
401757223,2025,1,New Mexico State,Bryant,regular
401754521,2025,1,SMU,East Texas A&M,regular
401760361,2025,1,Fresno State,Georgia Southern,regular
401756850,2025,1,Arizona State,Northern Arizona,regular
401752947,2025,1,Washington State,Idaho,regular
401756849,2025,1,Arizona,Hawai'i,regular
401752936,2025,1,Oregon State,California,regular
401752805,2025,1,Washington,Colorado State,regular
401752800,2025,1,UCLA,Utah,regular
401752680,2025,1,South Carolina,Virginia Tech,regular
401754522,2025,1,Miami,Notre Dame,regular
401754523,2025,1,North Carolina,TCU,regular
401754528,2025,2,Louisville,James Madison,regular
401752826,2025,2,Maryland,Northern Illinois,regular
401752817,2025,2,Northwestern,Western Illinois,regular
401760363,2025,2,Boise State,Eastern Washington,regular
401754524,2025,2,NC State,Virginia,regular
401754621,2025,2,Florida State,East Texas A&M,regular
401752822,2025,2,Iowa State,Iowa,regular
401754618,2025,2,Syracuse,UConn,regular
401757227,2025,2,Jacksonville State,Liberty,regular
401752825,2025,2,Duke,Illinois,regular
401752811,2025,2,Penn State,Florida International,regular
401754525,2025,2,SMU,Baylor,regular
401752812,2025,2,Indiana,Kennesaw State,regular
401754529,2025,2,Pittsburgh,Central Michigan,regular
401752693,2025,2,Texas,San José State,regular
401752813,2025,2,Minnesota,Northwestern State,regular
401756885,2025,2,Texas Tech,Kent State,regular
401752694,2025,2,Texas A&M,Utah State,regular
401762462,2025,2,Temple,Howard,regular
401754620,2025,2,Wake Forest,Western Carolina,regular
401760366,2025,2,New Mexico,Idaho State,regular
401761603,2025,2,UTSA,Texas State,regular
401756881,2025,2,Colorado,Delaware,regular
401752815,2025,2,Ohio State,Grambling,regular
401752818,2025,2,Rutgers,Miami (OH),regular
401752685,2025,2,Georgia,Austin Peay,regular
401761596,2025,2,App State,Lindenwood,regular
401762458,2025,2,Navy,UAB,regular
401754637,2025,2,Clemson,Troy,regular
401752692,2025,2,Tennessee,East Tennessee State,regular
401762816,2025,2,Massachusetts,Bryant,regular
401762794,2025,2,Buffalo,St. Francis (PA),regular
401756880,2025,2,Cincinnati,Bowling Green,regular
401752686,2025,2,Kentucky,Ole Miss,regular
401754622,2025,2,Georgia Tech,Gardner-Webb,regular
401752937,2025,2,Oregon State,Fresno State,regular
401752689,2025,2,Missouri,Kansas,regular
401762461,2025,2,Western Michigan,North Texas,regular
401752824,2025,2,Oregon,Oklahoma State,regular
401760367,2025,2,Wyoming,Northern Iowa,regular
401756883,2025,2,Ohio,West Virginia,regular
401752820,2025,2,Wisconsin,Middle Tennessee,regular
401752684,2025,2,Florida,South Florida,regular
401760365,2025,2,Nevada,Sacramento State,regular
401761602,2025,2,Southern Miss,Jackson State,regular
401752682,2025,2,Arkansas,Arkansas State,regular
401756887,2025,2,Utah,Cal Poly,regular
401754530,2025,2,California,Texas Southern,regular
401762459,2025,2,East Carolina,Campbell,regular
401761599,2025,2,Old Dominion,North Carolina Central,regular
401762460,2025,2,Florida Atlantic,Florida A&M,regular
401757228,2025,2,Marshall,Missouri State,regular
401761598,2025,2,Georgia State,Memphis,regular
401756886,2025,2,UCF,North Carolina A&T,regular
401756884,2025,2,Rice,Houston,regular
401760364,2025,2,Colorado State,Northern Colorado,regular
401756882,2025,2,Kansas State,Army,regular
401761601,2025,2,South Alabama,Tulane,regular
401754527,2025,2,Charlotte,North Carolina,regular
401757232,2025,2,Toledo,Western Kentucky,regular
401762795,2025,2,Eastern Michigan,Long Island University,regular
401754641,2025,2,Miami,Bethune-Cookman,regular
401752691,2025,2,South Carolina,South Carolina State,regular
401752687,2025,2,LSU,Louisiana Tech,regular
401752683,2025,2,Auburn,Ball State,regular
401752695,2025,2,Virginia Tech,Vanderbilt,regular
401752819,2025,2,Purdue,Southern Illinois,regular
401752814,2025,2,USC,Georgia Southern,regular
401752688,2025,2,Mississippi State,Arizona State,regular
401761597,2025,2,Coastal Carolina,Charleston Southern,regular
401752810,2025,2,Nebraska,Akron,regular
401752816,2025,2,Michigan State,Boston College,regular
401752690,2025,2,Oklahoma,Michigan,regular
401752681,2025,2,Alabama,UL Monroe,regular
401761600,2025,2,Louisiana,McNeese,regular
401752823,2025,2,UNLV,UCLA,regular
401757229,2025,2,New Mexico State,Tulsa,regular
401757231,2025,2,UTEP,UT Martin,regular
401756879,2025,2,Arizona,Weber State,regular
401754526,2025,2,BYU,Stanford,regular
401752948,2025,2,Washington State,San Diego State,regular
401752821,2025,2,Washington,UC Davis,regular
401757230,2025,2,Hawai'i,Sam Houston,regular
401754531,2025,3,Wake Forest,NC State,regular
401752836,2025,3,Indiana,Indiana State,regular
401754532,2025,3,Syracuse,Colgate,regular
401756893,2025,3,Houston,Colorado,regular
401756888,2025,3,Arizona,Kansas State,regular
401752837,2025,3,UCLA,New Mexico,regular
401761608,2025,3,Troy,Memphis,regular
401752703,2025,3,Temple,Oklahoma,regular
401752696,2025,3,Alabama,Wisconsin,regular
401752839,2025,3,Michigan,Central Michigan,regular
401752828,2025,3,Nebraska,Houston Christian,regular
401752831,2025,3,Northwestern,Oregon,regular
401752838,2025,3,Maryland,Towson,regular
401754623,2025,3,Georgia Tech,Clemson,regular
401754619,2025,3,Virginia,William & Mary,regular
401756891,2025,3,Baylor,Samford,regular
401762817,2025,3,Kent State,Buffalo,regular
401752697,2025,3,Auburn,South Alabama,regular
401752702,2025,3,Missouri,Louisiana,regular
401762818,2025,3,Ball State,New Hampshire,regular
401757168,2025,3,Delaware,UConn,regular
401752834,2025,3,Michigan State,Youngstown State,regular
401752705,2025,3,Tennessee,Georgia,regular
401752835,2025,3,Penn State,Villanova,regular
401752949,2025,3,North Texas,Washington State,regular
401752938,2025,3,Texas Tech,Oregon State,regular
401752832,2025,3,Purdue,USC,regular
401752833,2025,3,Rutgers,Norfolk State,regular
401762467,2025,3,UTSA,Incarnate Word,regular
401754615,2025,3,Missouri State,SMU,regular
401756892,2025,3,Cincinnati,Northwestern State,regular
401754639,2025,3,North Carolina,Richmond,regular
401762819,2025,3,Toledo,Morgan State,regular
401754638,2025,3,West Virginia,Pittsburgh,regular
401756890,2025,3,Arkansas State,Iowa State,regular
401752706,2025,3,Texas,UTEP,regular
401754535,2025,3,Miami,South Florida,regular
401757258,2025,3,Nevada,Middle Tennessee,regular
401757256,2025,3,Bowling Green,Liberty,regular
401762464,2025,3,Charlotte,Monmouth,regular
401761606,2025,3,Marshall,Eastern Kentucky,regular
401752701,2025,3,Mississippi State,Alcorn State,regular
401757233,2025,3,Florida International,Florida Atlantic,regular
401757235,2025,3,Kennesaw State,Merrimack,regular
401752700,2025,3,Ole Miss,Arkansas,regular
401761605,2025,3,Georgia State,Murray State,regular
401752827,2025,3,Ohio State,Ohio,regular
401757234,2025,3,Georgia Southern,Jacksonville State,regular
401762466,2025,3,Rice,Prairie View A&M,regular
401761607,2025,3,Southern Miss,App State,regular
401754536,2025,3,Virginia Tech,Old Dominion,regular
401752829,2025,3,Illinois,Western Michigan,regular
401761604,2025,3,Coastal Carolina,East Carolina,regular
401752699,2025,3,LSU,Florida,regular
401752698,2025,3,Kentucky,Eastern Michigan,regular
401752707,2025,3,Notre Dame,Texas A&M,regular
401757257,2025,3,Louisiana Tech,New Mexico State,regular
401752830,2025,3,Iowa,Massachusetts,regular
401752704,2025,3,South Carolina,Vanderbilt,regular
401754534,2025,3,Tulane,Duke,regular
401762465,2025,3,Tulsa,Navy,regular
401756894,2025,3,TCU,Abilene Christian,regular
401756895,2025,3,Wyoming,Utah,regular
401762463,2025,3,UAB,Akron,regular
401760368,2025,3,Utah State,Air Force,regular
401760369,2025,3,Fresno State,Southern,regular
401756889,2025,3,Arizona State,Texas State,regular
401754533,2025,3,Stanford,Boston College,regular
401752840,2025,3,California,Minnesota,regular
401760370,2025,3,Hawai'i,Portland State,regular
401762468,2025,4,Charlotte,Rice,regular
401756900,2025,4,Oklahoma State,Tulsa,regular
401752844,2025,4,Rutgers,Iowa,regular
401762469,2025,4,Army,North Texas,regular
401762470,2025,4,South Florida,South Carolina State,regular
401754636,2025,4,TCU,SMU,regular
401754642,2025,4,Louisville,Bowling Green,regular
401760376,2025,4,Miami (OH),UNLV,regular
401754537,2025,4,Clemson,Syracuse,regular
401752708,2025,4,Memphis,Arkansas,regular
401756901,2025,4,Utah,Texas Tech,regular
401754617,2025,4,Virginia Tech,Wofford,regular
401752845,2025,4,Wisconsin,Maryland,regular
401752715,2025,4,Tennessee,UAB,regular
401762822,2025,4,Central Michigan,Wagner,regular
401752841,2025,4,Oregon,Oregon State,regular
401754640,2025,4,UCF,North Carolina,regular
401754541,2025,4,Florida State,Kent State,regular
401752848,2025,4,Notre Dame,Purdue,regular
401761613,2025,4,Buffalo,Troy,regular
401761610,2025,4,Eastern Michigan,Louisiana,regular
401762823,2025,4,Ohio,Gardner-Webb,regular
401757262,2025,4,Liberty,James Madison,regular
401762820,2025,4,Western Michigan,Toledo,regular
401752846,2025,4,Nebraska,Michigan,regular
401757169,2025,4,UConn,Ball State,regular
401752711,2025,4,Ole Miss,Tulane,regular
401752714,2025,4,Oklahoma,Auburn,regular
401754538,2025,4,Duke,NC State,regular
401752712,2025,4,Mississippi State,Northern Illinois,regular
401754542,2025,4,Georgia Tech,Temple,regular
401760375,2025,4,San José State,Idaho,regular
401757259,2025,4,Florida International,Delaware,regular
401762821,2025,4,Akron,Duquesne,regular
401756899,2025,4,Kansas,West Virginia,regular
401757261,2025,4,Kennesaw State,Arkansas State,regular
401760372,2025,4,Air Force,Boise State,regular
401761609,2025,4,Georgia Southern,Maine,regular
401757268,2025,4,Western Kentucky,Nevada,regular
401757260,2025,4,Jacksonville State,Murray State,regular
401757264,2025,4,Middle Tennessee,Marshall,regular
401757265,2025,4,Missouri State,UT Martin,regular
401752713,2025,4,Missouri,South Carolina,regular
401761611,2025,4,South Alabama,Coastal Carolina,regular
401756896,2025,4,Baylor,Arizona State,regular
401756898,2025,4,East Carolina,BYU,regular
401752709,2025,4,Miami,Florida,regular
401752842,2025,4,Washington State,Washington,regular
401754539,2025,4,Virginia,Stanford,regular
401752843,2025,4,Indiana,Illinois,regular
401752716,2025,4,Vanderbilt,Georgia State,regular
401757263,2025,4,Louisiana Tech,Southern Miss,regular
401752710,2025,4,LSU,SE Louisiana,regular
401752723,2025,4,Texas,Sam Houston,regular
401761612,2025,4,Texas State,Nicholls,regular
401760377,2025,4,Utah State,McNeese,regular
401757267,2025,4,UTEP,UL Monroe,regular
401760373,2025,4,Colorado State,UTSA,regular
401756897,2025,4,Colorado,Wyoming,regular
401754540,2025,4,San Diego State,California,regular
401752847,2025,4,USC,Michigan State,regular
401760374,2025,4,Hawai'i,Fresno State,regular
401762471,2025,5,East Carolina,Army,regular
401754543,2025,5,Virginia,Florida State,regular
401756902,2025,5,Arizona State,TCU,regular
401752939,2025,5,Oregon State,Houston,regular
401752850,2025,5,Illinois,USC,regular
401754547,2025,5,Pittsburgh,Louisville,regular
401752717,2025,5,Arkansas,Notre Dame,regular
401752849,2025,5,Minnesota,Rutgers,regular
401756905,2025,5,Kansas,Cincinnati,regular
401756906,2025,5,Kansas State,UCF,regular
401754545,2025,5,Syracuse,Duke,regular
401761617,2025,5,North Texas,South Alabama,regular
401754546,2025,5,Wake Forest,Georgia Tech,regular
401762825,2025,5,Ohio,Bowling Green,regular
401752725,2025,5,Vanderbilt,Utah State,regular
401762826,2025,5,Central Michigan,Eastern Michigan,regular
401761614,2025,5,James Madison,Georgia Southern,regular
401761616,2025,5,UL Monroe,Arkansas State,regular
401752852,2025,5,Washington,Ohio State,regular
401757170,2025,5,Buffalo,UConn,regular
401752719,2025,5,Ole Miss,LSU,regular
401762827,2025,5,Miami (OH),Lindenwood,regular
401752724,2025,5,Texas A&M,Auburn,regular
401756907,2025,5,Oklahoma State,Baylor,regular
401752851,2025,5,Northwestern,UCLA,regular
401756908,2025,5,West Virginia,Utah,regular
401762473,2025,5,Navy,Rice,regular
401760380,2025,5,Northern Illinois,San Diego State,regular
401762824,2025,5,Toledo,Akron,regular
401754544,2025,5,Boston College,California,regular
401752853,2025,5,Iowa,Indiana,regular
401757274,2025,5,New Mexico,New Mexico State,regular
401760378,2025,5,Air Force,Hawai'i,regular
401762474,2025,5,Tulsa,Tulane,regular
401752720,2025,5,Mississippi State,Tennessee,regular
401757271,2025,5,Old Dominion,Liberty,regular
401757270,2025,5,Kennesaw State,Middle Tennessee,regular
401762828,2025,5,Western Michigan,Rhode Island,regular
401762472,2025,5,Florida Atlantic,Memphis,regular
401754548,2025,5,NC State,Virginia Tech,regular
401756904,2025,5,Iowa State,Arizona,regular
401757269,2025,5,Southern Miss,Jacksonville State,regular
401757273,2025,5,Missouri State,Western Kentucky,regular
401752854,2025,5,Penn State,Oregon,regular
401754549,2025,5,Stanford,San José State,regular
401760379,2025,5,Boise State,App State,regular
401752721,2025,5,Missouri,Massachusetts,regular
401752950,2025,5,Colorado State,Washington State,regular
401752718,2025,5,Georgia,Alabama,regular
401752722,2025,5,South Carolina,Kentucky,regular
401761615,2025,5,Louisiana,Marshall,regular
401757272,2025,5,UTEP,Louisiana Tech,regular
401756903,2025,5,Colorado,BYU,regular
401757275,2025,6,New Mexico State,Sam Houston,regular
401757276,2025,6,Delaware,Western Kentucky,regular
401762475,2025,6,South Florida,Charlotte,regular
401760384,2025,6,San José State,New Mexico,regular
401760382,2025,6,San Diego State,Colorado State,regular
401756909,2025,6,BYU,West Virginia,regular
401762830,2025,6,Ball State,Ohio,regular
401756911,2025,6,Baylor,Kansas State,regular
401760381,2025,6,Navy,Air Force,regular
401754552,2025,6,North Carolina,Clemson,regular
401752728,2025,6,Georgia,Kentucky,regular
401756912,2025,6,Cincinnati,Iowa State,regular
401762476,2025,6,UAB,Army,regular
401752861,2025,6,Purdue,Illinois,regular
401752856,2025,6,Michigan,Wisconsin,regular
401754550,2025,6,Pittsburgh,Boston College,regular
401754556,2025,6,Virginia Tech,Wake Forest,regular
401762479,2025,6,Temple,UTSA,regular
401754557,2025,6,NC State,Campbell,regular
401762832,2025,6,Massachusetts,Western Michigan,regular
401756910,2025,6,Arizona,Oklahoma State,regular
401762829,2025,6,Akron,Central Michigan,regular
401752727,2025,6,Florida,Texas,regular
401754554,2025,6,Louisville,Virginia,regular
401757165,2025,6,Notre Dame,Boise State,regular
401752940,2025,6,App State,Oregon State,regular
401757171,2025,6,UConn,Florida International,regular
401752855,2025,6,UCLA,Penn State,regular
401754555,2025,6,SMU,Syracuse,regular
401752857,2025,6,Maryland,Washington,regular
401762831,2025,6,Buffalo,Eastern Michigan,regular
401762873,2025,6,Northern Illinois,Miami (OH),regular
401761618,2025,6,Georgia State,James Madison,regular
401752726,2025,6,Alabama,Vanderbilt,regular
401752858,2025,6,Northwestern,UL Monroe,regular
401752860,2025,6,Nebraska,Michigan State,regular
401761620,2025,6,Arkansas State,Texas State,regular
401752729,2025,6,Oklahoma,Kent State,regular
401761619,2025,6,Old Dominion,Coastal Carolina,regular
401762477,2025,6,Rice,Florida Atlantic,regular
401760385,2025,6,Wyoming,UNLV,regular
401761621,2025,6,Troy,South Alabama,regular
401756913,2025,6,Houston,Texas Tech,regular
401752859,2025,6,Ohio State,Minnesota,regular
401752730,2025,6,Texas A&M,Mississippi State,regular
401756914,2025,6,TCU,Colorado,regular
401756915,2025,6,UCF,Kansas,regular
401754553,2025,6,Florida State,Miami,regular
401762478,2025,6,Memphis,Tulsa,regular
401754551,2025,6,California,Duke,regular
401760383,2025,6,Fresno State,Nevada,regular
401757278,2025,7,Middle Tennessee,Missouri State,regular
401757277,2025,7,UTEP,Liberty,regular
401757280,2025,7,Kennesaw State,Louisiana Tech,regular
401762480,2025,7,Tulane,East Carolina,regular
401757279,2025,7,Sam Houston,Jacksonville State,regular
401761622,2025,7,Georgia Southern,Southern Miss,regular
401762481,2025,7,North Texas,South Florida,regular
401760388,2025,7,Colorado State,Fresno State,regular
401752862,2025,7,Washington,Rutgers,regular
401762835,2025,7,Bowling Green,Toledo,regular
401762833,2025,7,Akron,Miami (OH),regular
401761625,2025,7,James Madison,Louisiana,regular
401752863,2025,7,Michigan State,UCLA,regular
401754559,2025,7,Florida State,Pittsburgh,regular
401754561,2025,7,SMU,Stanford,regular
401752865,2025,7,Illinois,Ohio State,regular
401752734,2025,7,Missouri,Alabama,regular
401756920,2025,7,Oklahoma State,Houston,regular
401762483,2025,7,Army,Charlotte,regular
401756917,2025,7,Cincinnati,UCF,regular
401752733,2025,7,Ole Miss,Washington State,regular
401762836,2025,7,Eastern Michigan,Northern Illinois,regular
401762837,2025,7,Kent State,Massachusetts,regular
401752866,2025,7,Penn State,Northwestern,regular
401756919,2025,7,Kansas State,TCU,regular
401762834,2025,7,Western Michigan,Ball State,regular
401752870,2025,7,Oregon,Indiana,regular
401752867,2025,7,Maryland,Nebraska,regular
401761624,2025,7,Georgia State,App State,regular
401756918,2025,7,Colorado,Iowa State,regular
401754560,2025,7,Georgia Tech,Virginia Tech,regular
401754562,2025,7,Notre Dame,NC State,regular
401752736,2025,7,Texas,Oklahoma,regular
401760386,2025,7,UNLV,Air Force,regular
401754563,2025,7,Oregon State,Wake Forest,regular
401761626,2025,7,Marshall,Old Dominion,regular
401762484,2025,7,Temple,Navy,regular
401752735,2025,7,Tennessee,Arkansas,regular
401762482,2025,7,Florida Atlantic,UAB,regular
401752869,2025,7,Wisconsin,Iowa,regular
401752737,2025,7,Texas A&M,Florida,regular
401760391,2025,7,Wyoming,San José State,regular
401761623,2025,7,Coastal Carolina,UL Monroe,regular
401756921,2025,7,Texas Tech,Kansas,regular
401752868,2025,7,USC,Michigan,regular
401752864,2025,7,Minnesota,Purdue,regular
401762485,2025,7,UTSA,Rice,regular
401754558,2025,7,Boston College,Clemson,regular
401752731,2025,7,Auburn,Georgia,regular
401752732,2025,7,LSU,South Carolina,regular
401756916,2025,7,Arizona,BYU,regular
401761627,2025,7,Texas State,Troy,regular
401760387,2025,7,Boise State,New Mexico,regular
401756922,2025,7,Utah,Arizona State,regular
401760390,2025,7,Nevada,San Diego State,regular
401760389,2025,7,Hawai'i,Utah State,regular
401757282,2025,8,Liberty,New Mexico State,regular
401761628,2025,8,South Alabama,Arkansas State,regular
401757281,2025,8,Western Kentucky,Florida International,regular
401757283,2025,8,Jacksonville State,Delaware,regular
401757284,2025,8,Sam Houston,UTEP,regular
401762486,2025,8,East Carolina,Tulsa,regular
401754564,2025,8,Miami,Louisville,regular
401752872,2025,8,Minnesota,Nebraska,regular
401760396,2025,8,Utah State,San José State,regular
401754371,2025,8,California,North Carolina,regular
401756925,2025,8,Houston,Arizona,regular
401762839,2025,8,Bowling Green,Central Michigan,regular
401754569,2025,8,Boston College,UConn,regular
401754566,2025,8,Duke,Georgia Tech,regular
401752873,2025,8,Michigan,Washington,regular
401762841,2025,8,Miami (OH),Eastern Michigan,regular
401756927,2025,8,TCU,Baylor,regular
401762488,2025,8,Tulane,Army,regular
401752745,2025,8,Vanderbilt,LSU,regular
401752744,2025,8,South Carolina,Oklahoma,regular
401756928,2025,8,UCF,West Virginia,regular
401762842,2025,8,Toledo,Kent State,regular
401762840,2025,8,Massachusetts,Buffalo,regular
401752874,2025,8,Northwestern,Purdue,regular
401761633,2025,8,UL Monroe,Troy,regular
401752739,2025,8,Arkansas,Texas A&M,regular
401760393,2025,8,Boise State,UNLV,regular
401761632,2025,8,Marshall,Texas State,regular
